event_id,event_type,customer_id,invoice_id,created_at,payload_size_kb,idempotency_key,priority
EVT_002956,invoice.paid,CUST_0062,INV_90735,2024-05-20T08:53:33Z,146.02,539f8b93-d90e-404d-9ebc-e393c3509a3b,high
EVT_002957,invoice.paid,CUST_0039,INV_33638,2024-03-30T06:58:20Z,181.47,a4cdaae3-e04f-4972-95a3-8a9788586613,normal
EVT_002958,invoice.validated,CUST_0031,INV_42837,2024-05-24T11:02:33Z,9.53,e1a633db-8be3-47f6-a20b-fabc09eff604,high
EVT_002959,compliance.failed,CUST_0011,INV_26517,2024-03-29T05:30:50Z,158.02,1c09260e-156a-4b41-bb0d-e0fe9ab24f25,low
EVT_002960,invoice.rejected,CUST_0042,INV_51330,2024-04-13T19:18:36Z,23.47,bac97fac-5287-4e9a-9fca-d8a7b5fa6cc4,critical
EVT_002961,invoice.paid,CUST_0023,INV_83806,2024-06-10T23:10:14Z,52.24,c3eed51b-5c41-4505-9728-ef6b499efeba,critical
EVT_002962,invoice.validated,CUST_0008,INV_39048,2024-02-16T10:34:29Z,305.44,c134c58a-4a96-4149-a2d7-f4b1ee3b0e25,high
EVT_002963,invoice.validated,CUST_0046,INV_20822,2024-02-05T04:50:26Z,452.85,4a3a3629-5037-4585-8fd7-f3c1bbadadff,critical
EVT_002964,invoice.rejected,CUST_0029,INV_12654,2024-01-09T22:47:44Z,45.67,f73761af-a2bd-49b1-b6df-f3903641ea20,low
EVT_002965,invoice.created,CUST_0057,INV_73618,2024-01-31T16:00:53Z,15.48,333dc8f2-1591-4a74-96a3-46d7d267e342,low
EVT_002966,invoice.paid,CUST_0039,INV_70818,2024-01-17T21:30:33Z,165.36,19fc9104-0fae-41dd-8c63-6bc9655813e7,normal
EVT_002967,invoice.paid,CUST_0076,INV_60128,2024-02-04T04:39:09Z,30.6,e7c44efe-eab3-40f5-85d0-7e0b6074464f,critical
EVT_002968,invoice.rejected,CUST_0029,INV_14327,2024-01-25T12:08:36Z,48.59,907df1a0-f46d-437f-a386-3b305f7936f3,low
EVT_002969,invoice.rejected,CUST_0039,INV_10994,2024-04-13T05:36:59Z,229.71,edafe473-bd05-42fe-b6dc-010f04a959d3,low
EVT_002970,invoice.validated,CUST_0014,INV_94277,2024-04-21T22:28:17Z,270.42,9433618b-f46d-41fe-9d4e-280a1eed2d9f,critical
EVT_002971,invoice.created,CUST_0011,INV_10270,2024-04-27T05:27:32Z,421.12,3e0232c9-b3dc-4582-a02a-dbd01ed358e6,high
EVT_002972,invoice.paid,CUST_0056,INV_29165,2024-01-20T07:28:14Z,423.25,e34ae912-52df-45e2-beec-31ebc680c3fb,high
EVT_002973,compliance.submitted,CUST_0064,INV_58295,2024-01-13T10:12:59Z,139.96,183ba38b-5c16-464a-8202-37fb49b23a23,normal
EVT_002974,invoice.rejected,CUST_0030,INV_55105,2024-01-01T02:11:33Z,36.62,461e189b-c37c-41bc-a3e0-df135e12379c,low
EVT_002975,compliance.failed,CUST_0050,INV_71436,2024-05-06T09:21:54Z,167.28,b287fa5a-d520-4be1-afce-77dbbac7086b,high
EVT_002976,invoice.paid,CUST_0049,INV_47740,2024-02-26T05:45:06Z,42.06,09bff8a4-3fb3-4a7a-9bb2-49373d9f2f6e,high
EVT_002977,compliance.failed,CUST_0046,INV_90514,2024-02-08T00:32:55Z,65.66,f376fbf8-256e-4b8a-b5b5-946ec2479e31,critical
EVT_002978,compliance.failed,CUST_0055,INV_66100,2024-03-22T16:41:53Z,405.56,01edd2d8-b326-41f4-9ec4-a4787afa39f6,critical
EVT_002979,invoice.created,CUST_0009,INV_85431,2024-01-25T06:38:34Z,62.98,3454ec3a-4a18-4b26-abef-8bd30f69b2f4,critical
EVT_002980,invoice.paid,CUST_0071,INV_96793,2024-01-11T16:03:28Z,4.63,2dd82f82-b542-4563-94b3-4b9694849c7f,normal
EVT_002981,invoice.created,CUST_0009,INV_61221,2024-05-11T02:31:53Z,24.44,d98bb55a-43b6-4ffd-b7f0-f608e25c1288,critical
EVT_002982,invoice.paid,CUST_0062,INV_36803,2024-05-02T20:10:52Z,70.32,cb3631c9-9ed4-48ad-82c1-13ed6ab99cc8,low
EVT_002983,compliance.submitted,CUST_0070,INV_30357,2024-03-10T01:50:55Z,455.45,f5a9f069-24c1-4abb-9d7c-d7386bd2f5a8,high
EVT_002984,invoice.paid,CUST_0066,INV_38923,2024-03-12T09:17:59Z,45.67,10808c6a-c68d-456d-9a73-af93b8f5f7b4,high
EVT_002985,invoice.created,CUST_0025,INV_13790,2024-01-05T04:32:22Z,47.01,5699183b-401d-46d0-ab9b-a978ba846a12,normal
EVT_002986,compliance.failed,CUST_0032,INV_19587,2024-05-16T12:23:57Z,307.51,19995f26-4805-475c-898c-b638c39f31eb,critical
EVT_002987,invoice.validated,CUST_0049,INV_26621,2024-04-28T22:56:59Z,163.24,a1c8af06-a2d9-4f9f-b17b-fae786d98760,low
EVT_002988,compliance.submitted,CUST_0063,INV_36437,2024-05-07T23:40:45Z,40.27,08ca1ee6-0822-4725-a99b-4b1c57adad0e,high
EVT_002989,compliance.submitted,CUST_0027,INV_28279,2024-06-27T12:28:51Z,3.02,11926431-e8a9-4591-a3ac-27a715ad47d8,critical
EVT_002990,compliance.failed,CUST_0046,INV_66094,2024-02-01T18:44:44Z,20.25,36fbee61-6238-4d86-90fd-f96a79c5937a,high
EVT_002991,invoice.validated,CUST_0009,INV_73943,2024-06-05T09:49:07Z,9.97,239dc8ce-a0fb-4380-834a-2ded669084fb,normal
EVT_002992,invoice.rejected,CUST_0063,INV_98164,2024-06-11T00:41:30Z,189.55,c76c489a-719d-4c05-905e-a63ee19f5848,critical
EVT_002993,invoice.paid,CUST_0034,INV_77018,2024-04-12T17:00:54Z,251.38,533e08b8-7f81-4ecb-9c66-678017b1cea4,high
EVT_002994,invoice.created,CUST_0048,INV_12841,2024-06-10T06:13:43Z,143.82,f6835116-8061-4a11-82ee-71bd884b269b,normal
EVT_002995,invoice.rejected,CUST_0073,INV_60210,2024-03-22T07:46:49Z,234.28,5a0f4d4f-df61-4210-9765-0738776c594a,low
EVT_002996,invoice.validated,CUST_0054,INV_68629,2024-05-28T17:25:32Z,43.91,c45151a2-7f97-43b1-bc76-e6655c8f1804,high
EVT_002997,invoice.paid,CUST_0003,INV_86586,2024-04-29T04:55:47Z,39.1,541ce36c-649a-462c-ba5c-84496798323d,low
EVT_002998,invoice.created,CUST_0017,INV_49473,2024-04-21T18:09:18Z,22.42,2fc3aa62-9f3b-4a34-ac1b-3f14719585dc,normal
EVT_002999,invoice.validated,CUST_0019,INV_48365,2024-06-01T21:39:10Z,507.0,f8bb9593-30df-46d3-9083-a5c6874d84d7,low
EVT_003000,invoice.rejected,CUST_0037,INV_74585,2024-06-25T20:12:21Z,119.55,efcb12d3-82c2-4fb4-ab5c-38dadfe40df2,low
EVT_003001,compliance.failed,CUST_0067,INV_95909,2024-02-26T13:35:15Z,271.82,a7822cc7-9f3a-4ff9-8b70-b1b554c1afdf,normal
EVT_003002,invoice.paid,CUST_0012,INV_82810,2024-02-26T19:38:16Z,34.35,1a372f6f-67e5-4615-b6d5-5f716775cab8,normal
EVT_003003,compliance.failed,CUST_0025,INV_30455,2024-03-27T08:29:11Z,188.97,16e4cb6e-d326-4aa1-8493-729788693595,high
EVT_003004,invoice.paid,CUST_0009,INV_73994,2024-05-19T09:02:24Z,20.61,7a60d0ec-2802-415e-a251-5434dcf7fbf5,critical
EVT_003005,invoice.validated,CUST_0029,INV_78186,2024-05-10T06:37:53Z,21.89,209599a4-8103-48a9-9dc6-30c9bc932f8c,normal
EVT_003006,invoice.created,CUST_0004,INV_98590,2024-06-08T13:25:39Z,125.51,f14f565d-3145-43ae-8d5f-306d6db69f66,high
EVT_003007,invoice.validated,CUST_0070,INV_37854,2024-02-09T12:33:58Z,21.72,699201c2-dc16-409f-a368-3f9bb2ca0809,normal
EVT_003008,invoice.paid,CUST_0070,INV_75374,2024-04-27T12:40:43Z,145.72,1af5274d-2bf0-45d8-a9c4-d316bad5d521,low
EVT_003009,compliance.failed,CUST_0043,INV_43186,2024-05-04T07:09:07Z,335.68,ff3806e6-a94d-465b-974d-f2d591aa0f6d,normal
EVT_003010,invoice.rejected,CUST_0004,INV_64959,2024-04-19T04:28:01Z,14.72,5ccb55d9-c415-4be6-ba0c-3a53b6888172,normal
EVT_003011,invoice.rejected,CUST_0034,INV_22265,2024-04-30T17:00:48Z,316.75,92ad80c9-b586-42af-83b2-b47cafd89d5e,low
EVT_003012,invoice.rejected,CUST_0010,INV_48243,2024-01-22T00:37:37Z,445.57,be674d66-7df5-4b3f-9666-8cdd828c630c,low
EVT_003013,invoice.created,CUST_0070,INV_38408,2024-06-19T10:43:41Z,380.05,b9a577c2-3284-4846-ae09-0824c31d2920,low
EVT_003014,compliance.failed,CUST_0037,INV_18930,2024-02-19T13:41:42Z,59.22,dfed0b99-ed24-4b09-9c54-d29abd77637d,critical
EVT_003015,compliance.submitted,CUST_0050,INV_54555,2024-06-22T12:35:36Z,303.01,c71433df-147e-4b35-a73e-76f6effc8775,low
EVT_003016,compliance.failed,CUST_0036,INV_38474,2024-04-10T00:18:51Z,24.39,567c158f-0411-49e7-80ea-d240472f327a,normal
EVT_003017,compliance.failed,CUST_0006,INV_11575,2024-05-01T06:13:10Z,110.5,73695a1a-cc84-42ec-b8ac-efd8280257f6,high
EVT_003018,invoice.paid,CUST_0058,INV_69087,2024-01-22T08:35:23Z,500.16,4b40d227-4e58-4663-aac6-43be5a5fa48d,low
EVT_003019,invoice.paid,CUST_0020,INV_96121,2024-06-21T13:04:12Z,364.46,acf7d3f7-45bd-4fd4-b3b8-b464db63c789,normal
EVT_003020,invoice.created,CUST_0062,INV_67138,2024-05-16T06:17:01Z,104.87,0e2ffffd-57a9-4aa9-8acd-4039216f5d7f,critical
EVT_003021,compliance.submitted,CUST_0015,INV_84879,2024-01-17T13:00:08Z,336.82,755e7d0f-d621-4990-8e4f-a6eb5c58232c,normal
EVT_003022,invoice.paid,CUST_0026,INV_18607,2024-02-01T00:52:05Z,24.35,f66b8dbf-95f1-4527-8d99-dd8cd54c33ca,high
EVT_003023,invoice.rejected,CUST_0069,INV_34850,2024-02-10T06:27:28Z,146.54,9f3f59b5-21f9-4422-9dc2-b7d92c676183,critical
EVT_003024,compliance.failed,CUST_0042,INV_29654,2024-03-26T09:17:52Z,27.73,00bec334-8f83-4bd7-8102-61d644d0b560,normal
EVT_003025,invoice.paid,CUST_0037,INV_62452,2024-01-31T22:01:47Z,482.49,48ea8dd4-3bce-4ce9-a285-b08ce0575462,critical
EVT_003026,invoice.created,CUST_0043,INV_18720,2024-04-18T15:43:46Z,130.91,628f5881-7073-40cd-989d-78ca4618f433,critical
EVT_003027,compliance.submitted,CUST_0071,INV_37265,2024-04-04T03:41:32Z,1.21,b8df1ee9-ddec-414a-8ef2-89846f82fae2,high
EVT_003028,invoice.paid,CUST_0027,INV_33431,2024-01-31T14:25:26Z,384.87,f2cb3911-5b07-4871-8617-13cdcce6c6c7,normal
EVT_003029,invoice.created,CUST_0033,INV_93620,2024-03-02T11:43:22Z,160.8,297c7a7d-9750-44dd-9bd5-70ab96970e16,normal
EVT_003030,invoice.rejected,CUST_0067,INV_65898,2024-03-12T23:11:56Z,85.78,d3f99828-b5dd-4e5f-baf8-bbc4983441fe,normal
EVT_003031,compliance.submitted,CUST_0001,INV_71853,2024-04-13T22:04:37Z,158.31,105bd309-bd57-4fb1-833a-37f977884282,normal
EVT_003032,compliance.failed,CUST_0072,INV_31878,2024-06-16T23:19:41Z,346.37,257e2c53-211f-4fde-85c9-94a3ac9b900b,low
EVT_003033,compliance.submitted,CUST_0016,INV_48337,2024-06-19T15:35:48Z,428.54,9e6e5cfa-c7d7-477c-b08d-98f91b437f83,critical
EVT_003034,compliance.submitted,CUST_0026,INV_18058,2024-01-01T05:06:39Z,1.42,8c189e6c-01bd-432c-a79e-fb30c76d2c2f,normal
EVT_003035,invoice.validated,CUST_0036,INV_48692,2024-01-28T08:13:58Z,34.08,8cf0b272-063e-4089-8773-22bf5b36af2f,high
EVT_003036,compliance.failed,CUST_0062,INV_96797,2024-06-13T19:32:15Z,436.31,dabd4886-07e5-4dcf-8658-39de93da23f2,critical
EVT_003037,compliance.submitted,CUST_0016,INV_86357,2024-05-11T15:02:11Z,313.81,082631f6-d369-4c90-a97f-cff92028f5ec,critical
EVT_003038,invoice.paid,CUST_0045,INV_62774,2024-05-29T21:13:29Z,212.7,ca3e111e-9fb3-44e6-8da8-854d79d0824c,critical
EVT_003039,invoice.validated,CUST_0068,INV_35529,2024-06-14T23:09:52Z,205.45,0fb453a8-4122-4990-8292-5c61eadb0d20,high
EVT_003040,invoice.rejected,CUST_0020,INV_28141,2024-02-01T08:32:12Z,49.33,d4c4621b-9326-4cbc-9bc1-a8be23664425,critical
EVT_003041,compliance.failed,CUST_0080,INV_33894,2024-02-08T21:25:21Z,63.24,84ce548a-6814-4566-8520-6724c4e565f8,normal
EVT_003042,invoice.created,CUST_0080,INV_70116,2024-05-16T14:10:36Z,2.04,bdf6f97c-c005-45b5-ab19-a324d1b42438,critical
EVT_003043,invoice.created,CUST_0007,INV_53853,2024-05-28T00:24:11Z,146.08,122226c6-7757-4aef-a94a-1af1b58eb44e,low
EVT_003044,invoice.created,CUST_0013,INV_62031,2024-01-09T12:23:05Z,35.73,d20092c1-14e4-42df-8518-898e19443081,low
EVT_003045,invoice.rejected,CUST_0018,INV_83469,2024-03-18T22:18:48Z,81.34,ec631724-db38-4653-a0c5-c64d109368e7,high
EVT_003046,compliance.submitted,CUST_0077,INV_36647,2024-03-29T11:46:57Z,11.81,a9462c83-64bf-4014-8625-d3e960108c40,high
EVT_003047,invoice.created,CUST_0063,INV_88659,2024-06-22T16:21:00Z,325.71,66280bfa-82b8-441e-9f3e-acc2c745e238,low
EVT_003048,invoice.validated,CUST_0033,INV_76238,2024-03-15T15:27:07Z,197.74,c66a2af3-95ce-4cfb-9bc3-09849366cc57,normal
EVT_003049,invoice.validated,CUST_0020,INV_22008,2024-01-05T10:56:05Z,416.11,0857b7a9-5bcc-4306-8163-fe539a1675a8,critical
EVT_003050,invoice.validated,CUST_0055,INV_77953,2024-03-11T20:24:15Z,303.92,61feaed8-cff1-4e2a-be9f-a3906fba2779,normal
EVT_003051,invoice.validated,CUST_0064,INV_48023,2024-05-10T01:32:36Z,415.03,fcd68dc9-d486-4813-b5d5-48ba59c1eb2b,normal
EVT_003052,invoice.paid,CUST_0003,INV_97041,2024-04-16T01:01:50Z,3.43,16dd7a3b-4cc3-4bda-b17c-d308c1ee5ece,high
EVT_003053,invoice.created,CUST_0012,INV_83331,2024-04-24T10:00:10Z,91.97,5d1f5898-4c59-4186-bcd7-c6ca76a2304f,low
EVT_003054,invoice.validated,CUST_0052,INV_17473,2024-05-06T13:09:12Z,44.08,a1f4469e-518b-4801-8ee4-49f094e4fc98,high
EVT_003055,compliance.failed,CUST_0054,INV_38451,2024-06-13T02:03:31Z,19.69,e7746127-7582-45f6-8629-5bf5a1410130,low
EVT_003056,invoice.created,CUST_0012,INV_17453,2024-06-25T03:16:24Z,364.21,fe3e5128-717f-4e18-a576-cab9cc7d20b4,normal
EVT_003057,invoice.paid,CUST_0009,INV_78293,2024-04-17T09:22:24Z,493.44,92ea56b0-297e-4a41-87df-f556f02d478a,low
EVT_003058,compliance.failed,CUST_0023,INV_40230,2024-04-12T06:43:38Z,220.11,508d1824-683d-4a0b-aabd-af8d0ce273ae,normal
EVT_003059,invoice.created,CUST_0080,INV_91479,2024-05-12T14:44:39Z,37.24,48a80501-a2f9-457d-8f21-5ce495a8eb15,critical
EVT_003060,invoice.created,CUST_0054,INV_41777,2024-03-23T11:14:02Z,366.54,5fe73fac-6a08-4712-a885-e107b8061684,low
EVT_003061,invoice.created,CUST_0066,INV_28393,2024-06-02T04:23:56Z,49.27,4c8126c5-6cd1-419e-87ac-42461528e493,high
EVT_003062,invoice.paid,CUST_0074,INV_43611,2024-02-28T20:32:51Z,472.01,b887b4f1-64af-465b-af07-788d3762b5a9,normal
EVT_003063,invoice.created,CUST_0010,INV_14762,2024-06-09T19:43:57Z,495.43,7d349967-1564-4f55-890f-0c6fb65dc79c,normal
EVT_003064,compliance.submitted,CUST_0002,INV_66708,2024-06-16T09:17:41Z,339.73,b6a83391-6a44-44f3-ae5a-7bc8a7680489,high
EVT_003065,compliance.submitted,CUST_0018,INV_86615,2024-01-19T09:10:06Z,162.05,0f31ebcc-8572-4f5e-b151-a4befd610007,normal
EVT_003066,compliance.failed,CUST_0061,INV_56658,2024-03-20T06:18:43Z,163.62,a3c47de6-0bd2-42d7-ac54-2346fbe008bd,critical
EVT_003067,invoice.created,CUST_0062,INV_76727,2024-05-14T00:00:06Z,480.16,7de49024-7f37-44d0-8576-323590f7772c,normal
EVT_003068,invoice.validated,CUST_0053,INV_66681,2024-06-28T23:22:23Z,27.69,bf371903-5ed6-4d01-8fa2-9922f595efa1,low
EVT_003069,compliance.failed,CUST_0051,INV_31163,2024-06-19T16:53:34Z,23.53,2e8eae84-2080-447b-b2a5-50f385b165e5,critical
EVT_003070,invoice.paid,CUST_0056,INV_77465,2024-03-25T11:09:35Z,377.8,7604981b-8053-4a57-9863-dade9640dfb3,normal
EVT_003071,invoice.paid,CUST_0058,INV_21223,2024-05-04T23:18:23Z,47.53,14e86238-4bb2-4e96-b924-a50e83d6d336,low
EVT_003072,compliance.submitted,CUST_0060,INV_86510,2024-02-26T14:10:49Z,12.85,65455b1f-4f1c-4ae4-8cf2-2dd8fa7d9cfd,high
EVT_003073,invoice.paid,CUST_0044,INV_72950,2024-04-30T20:59:56Z,115.08,59d91bae-aa0b-4789-af7f-677da0656e4f,critical
EVT_003074,compliance.submitted,CUST_0038,INV_34636,2024-01-05T20:13:02Z,45.69,cc7e339d-18cc-4aba-936a-fd70ca67e578,high
EVT_003075,invoice.created,CUST_0004,INV_48129,2024-06-28T11:26:46Z,116.12,c524d7d6-5588-4c60-bcdf-0d514400fbf1,high
EVT_003076,compliance.submitted,CUST_0062,INV_34703,2024-04-17T01:52:41Z,193.01,1e854359-7d7e-4cc6-9eee-d144fa90ccd9,critical
EVT_003077,invoice.created,CUST_0045,INV_80042,2024-06-04T14:56:44Z,62.04,541f718d-1194-4aad-8109-172393e80384,critical
EVT_003078,compliance.failed,CUST_0006,INV_57324,2024-01-11T21:21:47Z,50.65,2e5bb284-c928-47f0-b098-60e8d2d35dac,high
EVT_003079,compliance.failed,CUST_0077,INV_33717,2024-05-16T16:54:20Z,117.08,f8830a35-677e-470c-b9e2-d1571e575478,high
EVT_003080,compliance.failed,CUST_0060,INV_40528,2024-01-10T16:02:08Z,32.49,7c6c0ae0-7ee8-4eec-aea2-7b739352956b,low
EVT_003081,invoice.validated,CUST_0014,INV_54550,2024-05-21T23:06:34Z,358.24,6333135e-1922-4610-b1c5-ad9bb4a7086f,low
EVT_003082,invoice.validated,CUST_0064,INV_84923,2024-02-23T10:41:51Z,406.41,9061a105-0913-4145-ad25-0d3609361995,high
EVT_003083,invoice.validated,CUST_0020,INV_39761,2024-02-05T04:15:28Z,42.7,41acb1ef-bdcc-4a15-854b-5b810002ceb3,low
EVT_003084,invoice.created,CUST_0050,INV_11787,2024-02-02T15:37:38Z,39.34,77c93c71-51aa-420b-9fb2-d7c34969ff62,high
EVT_003085,invoice.paid,CUST_0023,INV_95355,2024-06-24T16:12:02Z,418.95,44253808-2f34-4d16-9bc0-8d3643951177,critical
EVT_003086,invoice.paid,CUST_0047,INV_93238,2024-02-16T10:50:12Z,53.73,2d859c70-2aed-4717-a0b8-12c44af2384c,low
EVT_003087,invoice.paid,CUST_0036,INV_96945,2024-02-29T05:45:18Z,105.12,34846c11-15e7-408c-93f7-ebb4900acd11,high
EVT_003088,invoice.paid,CUST_0007,INV_81139,2024-05-19T21:07:33Z,168.35,b878a8c5-21ee-4ffb-9322-0216887f5504,high
EVT_003089,invoice.rejected,CUST_0048,INV_53293,2024-02-12T12:00:26Z,404.46,da41efc4-eee2-4232-8046-6b32c1525039,critical
EVT_003090,compliance.submitted,CUST_0046,INV_36034,2024-06-29T02:21:46Z,180.89,74c24002-4f18-41ed-9fde-fb90f2ccad94,normal
EVT_003091,compliance.submitted,CUST_0046,INV_66224,2024-05-07T04:07:15Z,31.87,28200440-6687-4b5d-8d17-9c095b35239c,critical
EVT_003092,invoice.rejected,CUST_0051,INV_77840,2024-06-10T03:28:34Z,73.14,118884c1-d710-4e97-ba99-338c202151c9,critical
EVT_003093,invoice.paid,CUST_0047,INV_10599,2024-04-11T20:27:47Z,46.29,8d19e51d-4d3b-401e-8c7b-b013d29b1b75,critical
EVT_003094,invoice.validated,CUST_0079,INV_96099,2024-04-18T21:45:46Z,276.08,f949bfcd-6cef-4bd9-b847-702de5680e7e,critical
EVT_003095,invoice.rejected,CUST_0077,INV_80198,2024-05-14T02:00:15Z,53.57,c3b43f94-2b53-450b-88fe-55601b68fd2f,high
EVT_003096,compliance.failed,CUST_0008,INV_14178,2024-03-11T03:12:43Z,30.2,2798fa40-179a-45b2-9c9d-e5e2b9008013,low
EVT_003097,invoice.validated,CUST_0007,INV_46747,2024-03-29T21:54:06Z,9.44,a969dc49-9882-47f1-855b-21ef034591d8,low
EVT_003098,invoice.validated,CUST_0060,INV_74228,2024-03-27T18:24:33Z,176.68,682f8d1c-849f-45d2-8655-ff5348acd292,high
EVT_003099,compliance.submitted,CUST_0001,INV_13745,2024-02-16T22:21:10Z,70.66,3894d9e4-3cfd-4bd5-ac5a-446494b6d669,low
EVT_003100,compliance.failed,CUST_0046,INV_27387,2024-01-08T11:11:49Z,145.4,14211672-c1e4-4c4a-a76b-f217966cc731,low
EVT_003101,invoice.created,CUST_0024,INV_50848,2024-04-19T04:38:01Z,84.05,5167f895-48bd-4884-9864-671b542c9a05,high
EVT_003102,invoice.validated,CUST_0030,INV_74418,2024-06-09T01:48:55Z,31.4,68b9085e-2d78-44f1-821f-6712e0c6928f,low
EVT_003103,invoice.validated,CUST_0015,INV_96090,2024-01-28T14:52:08Z,18.28,0b6bd03d-b457-4cdd-943b-8375565b205a,critical
EVT_003104,invoice.paid,CUST_0046,INV_44628,2024-02-05T20:32:02Z,8.3,4c63d12e-68e7-431f-88eb-4f620fbe3ad4,high
EVT_003105,invoice.created,CUST_0015,INV_78625,2024-05-14T08:29:27Z,260.04,fb4b55ef-75d9-47e7-808f-cf362a26b805,high
EVT_003106,invoice.rejected,CUST_0045,INV_20518,2024-02-26T19:24:28Z,504.76,526dc109-f2b7-4c5d-b8e8-39caf58cdec4,low
EVT_003107,invoice.rejected,CUST_0075,INV_22290,2024-02-15T01:53:55Z,149.83,cd72e359-2fe2-412d-b751-0d4636dcdc81,high
EVT_003108,compliance.failed,CUST_0041,INV_38825,2024-05-26T18:16:41Z,154.78,bc26d66f-7361-4e6b-acf8-b56b930b25ab,normal
EVT_003109,compliance.submitted,CUST_0061,INV_24110,2024-02-06T05:02:44Z,79.97,663f3be3-2efa-486f-bb04-5e86efb30a3b,low
EVT_003110,invoice.created,CUST_0018,INV_97529,2024-06-13T05:58:30Z,500.56,e443004e-b983-44b9-bc62-bafe7a100b4f,normal
EVT_003111,invoice.created,CUST_0055,INV_32780,2024-02-19T23:14:09Z,37.91,cff1bcc4-2303-42db-89cd-31c34dc8503d,critical
EVT_003112,invoice.created,CUST_0051,INV_87221,2024-02-01T00:38:46Z,31.45,358c70f1-2609-4907-95a3-aca1afb47f3c,critical
EVT_003113,invoice.validated,CUST_0031,INV_91063,2024-01-04T22:02:04Z,192.47,d91c29d9-e202-448f-a6cb-dd88a59e6f71,low
EVT_003114,invoice.created,CUST_0040,INV_53244,2024-03-06T03:56:52Z,36.33,0d9a58da-32ab-4566-ac8b-c38fff98aff5,critical
EVT_003115,compliance.failed,CUST_0057,INV_23101,2024-02-14T04:31:30Z,47.43,cdb7ccdb-77e0-4b5f-ac40-7e0fe6fb931f,low
EVT_003116,invoice.rejected,CUST_0040,INV_21855,2024-04-07T11:52:15Z,147.53,46a7db85-b055-4396-ba68-7996f2302559,normal
EVT_003117,invoice.rejected,CUST_0052,INV_16055,2024-02-27T19:45:18Z,254.82,39babd91-bba3-473a-8583-fa727ef4e7d7,normal
EVT_003118,invoice.rejected,CUST_0014,INV_27368,2024-02-17T19:55:05Z,165.07,e88adee8-a7b9-4937-9e26-bf3c9492e336,normal
EVT_003119,invoice.created,CUST_0078,INV_24444,2024-04-28T09:05:59Z,93.92,31ba2d05-be14-419a-9382-5520f3b8044d,high
EVT_003120,invoice.created,CUST_0025,INV_78332,2024-06-22T20:24:03Z,80.47,be05cf3c-09a1-4e98-9aa6-d7682334a1d0,high
EVT_003121,invoice.created,CUST_0029,INV_14998,2024-06-26T17:50:49Z,407.32,4afba121-17dd-4ece-a997-d39c4398d104,critical
EVT_003122,compliance.failed,CUST_0062,INV_94215,2024-01-24T01:11:34Z,245.89,cf17da15-4efb-4927-ad0d-2bf81988a755,low
EVT_003123,invoice.validated,CUST_0060,INV_61095,2024-04-27T11:18:08Z,193.99,f21a7326-639e-4cde-9f03-c0f56c87c7c8,normal
EVT_003124,invoice.created,CUST_0021,INV_66015,2024-04-08T21:12:02Z,432.02,00516fb2-9f6e-431d-969c-dd20ff4925fe,critical
EVT_003125,compliance.submitted,CUST_0030,INV_30397,2024-06-08T05:55:43Z,276.81,2e4f24b0-bbb8-4a97-a2b9-663f815d474a,low
EVT_003126,invoice.validated,CUST_0042,INV_99049,2024-03-26T22:54:54Z,23.56,ae15e693-14f4-4220-9b07-941f6a44237d,high
EVT_003127,compliance.submitted,CUST_0018,INV_99449,2024-04-19T16:31:54Z,50.15,18a7773b-c2b9-4ef4-b230-6792009fa599,low
EVT_003128,invoice.validated,CUST_0048,INV_17402,2024-06-16T15:40:59Z,13.46,aec458a2-8a59-4023-a300-3fc515f386b9,low
EVT_003129,compliance.failed,CUST_0017,INV_59451,2024-05-30T16:57:07Z,374.86,70cf3e09-1875-4827-a21c-4ff98fa4eeb6,low
EVT_003130,invoice.rejected,CUST_0028,INV_93617,2024-05-24T14:54:29Z,385.47,8829f647-eb67-4f92-84c0-822986336537,critical
EVT_003131,invoice.paid,CUST_0058,INV_16190,2024-05-27T19:36:01Z,284.93,c05015a2-7f1d-4507-af94-3534d070fbc4,normal
EVT_003132,compliance.failed,CUST_0035,INV_70193,2024-03-20T05:49:22Z,221.47,45f6da05-652b-4064-bb89-07b2f2fb6a87,normal
EVT_003133,invoice.paid,CUST_0031,INV_81002,2024-06-02T04:06:36Z,477.26,a9b08042-ce14-453b-bbb0-efe8317e6f68,normal
EVT_003134,invoice.created,CUST_0058,INV_16352,2024-02-03T12:00:58Z,97.04,6b3f8053-7cd2-41c5-bf24-47184210e608,critical
EVT_003135,compliance.submitted,CUST_0008,INV_50698,2024-01-20T12:35:49Z,273.33,6363adb4-729b-47a8-8995-8f9fcf347469,normal
EVT_003136,invoice.validated,CUST_0047,INV_32781,2024-06-03T14:04:04Z,261.46,0dac7fc5-49fa-4159-8f47-6e5c7a43f9a7,low
EVT_003137,invoice.created,CUST_0050,INV_93515,2024-04-11T13:13:32Z,202.82,8e2e5d1d-2260-482c-969b-8f9732db404a,low
EVT_003138,compliance.failed,CUST_0062,INV_59856,2024-02-17T16:16:00Z,359.21,1dc51a8d-d880-433c-a06e-8d5b7bdaaefd,high
EVT_003139,invoice.paid,CUST_0063,INV_34141,2024-03-24T04:32:18Z,53.47,677ebd34-62a7-4c62-9505-b6fd172fc72e,low
EVT_003140,invoice.created,CUST_0007,INV_69867,2024-04-02T00:29:01Z,6.59,9c8a1f46-9d99-4857-8af3-bbd22d352049,high
