event_id,delivery_state,failure_reason,safe_to_replay,recommended_action
EVT_002477,recovered,invalid_signature,False,none
EVT_001191,failed,payload_too_large,False,reduce_payload
EVT_004008,failed,payload_too_large,False,reduce_payload
EVT_000277,delivered,none,False,none
EVT_002948,failed,payload_too_large,False,reduce_payload
EVT_004833,recovered,malformed_response,False,none
EVT_000557,recovered,customer_endpoint_down,False,none
EVT_000442,recovered,rate_limited,False,none
EVT_001406,failed,payload_too_large,False,reduce_payload
EVT_003470,delivered,none,False,none
EVT_004097,recovered,customer_endpoint_down,False,none
EVT_000575,delivered,none,False,none
EVT_003402,recovered,customer_endpoint_down,False,none
EVT_004159,duplicate,duplicate_event,False,investigate_idempotency
EVT_004104,failed,endpoint_deleted,False,contact_customer
EVT_004028,failed,payload_too_large,False,reduce_payload
EVT_004381,failed,payload_too_large,False,reduce_payload
EVT_000698,failed,payload_too_large,False,reduce_payload
EVT_003201,failed,payload_too_large,False,reduce_payload
EVT_001113,failed,endpoint_deleted,False,contact_customer
EVT_002022,failed,payload_too_large,False,reduce_payload
EVT_000233,failed,payload_too_large,False,reduce_payload
EVT_001531,failed,endpoint_deleted,False,contact_customer
EVT_001234,failed,payload_too_large,False,reduce_payload
EVT_003164,failed,customer_endpoint_down,True,replay_after_fix
EVT_001223,failed,payload_too_large,False,reduce_payload
EVT_002744,recovered,customer_endpoint_down,False,none
EVT_000665,duplicate,duplicate_event,False,investigate_idempotency
EVT_000024,failed,endpoint_deleted,False,contact_customer
EVT_000074,delivered,none,False,none
EVT_002307,failed,payload_too_large,False,reduce_payload
EVT_001230,failed,endpoint_deleted,False,contact_customer
EVT_004335,recovered,rate_limited,False,none
EVT_001992,failed,endpoint_deleted,False,contact_customer
EVT_003314,recovered,customer_endpoint_down,False,none
EVT_001811,recovered,customer_endpoint_down,False,none
EVT_003128,recovered,invalid_signature,False,none
EVT_003153,failed,endpoint_deleted,False,contact_customer
EVT_003024,delivered,none,False,none
EVT_001081,recovered,customer_endpoint_down,False,none
EVT_000860,delivered,none,False,none
EVT_003593,failed,endpoint_deleted,False,contact_customer
EVT_003361,recovered,customer_endpoint_down,False,none
EVT_000673,failed,customer_endpoint_down,True,replay_after_fix
EVT_002457,recovered,rate_limited,False,none
EVT_002160,failed,payload_too_large,False,reduce_payload
EVT_000649,failed,customer_endpoint_down,True,replay_after_fix
EVT_003505,delivered,none,False,none
EVT_002304,delivered,none,False,none
EVT_000020,failed,customer_endpoint_down,True,replay_after_fix
EVT_002584,recovered,customer_endpoint_down,False,none
EVT_004403,recovered,customer_endpoint_down,False,none
EVT_001902,recovered,malformed_response,False,none
EVT_003489,delivered,none,False,none
EVT_001288,failed,payload_too_large,False,reduce_payload
EVT_002700,failed,endpoint_deleted,False,contact_customer
EVT_002692,failed,customer_endpoint_down,True,replay_after_fix
EVT_000287,failed,payload_too_large,False,reduce_payload
EVT_002770,recovered,invalid_signature,False,none
EVT_003572,duplicate,duplicate_event,False,investigate_idempotency
EVT_003567,failed,payload_too_large,False,reduce_payload
EVT_001098,failed,payload_too_large,False,reduce_payload
EVT_004299,failed,customer_endpoint_down,True,replay_after_fix
EVT_001268,delivered,none,False,none
EVT_000159,failed,payload_too_large,False,reduce_payload
EVT_000701,recovered,rate_limited,False,none
EVT_003861,failed,endpoint_deleted,False,contact_customer
EVT_001660,recovered,rate_limited,False,none
EVT_000927,delivered,none,False,none
EVT_003343,recovered,invalid_signature,False,none
EVT_001116,failed,payload_too_large,False,reduce_payload
EVT_000377,recovered,rate_limited,False,none
EVT_003876,failed,endpoint_deleted,False,contact_customer
EVT_003554,expired,customer_endpoint_down,False,notify_customer
EVT_004814,recovered,customer_endpoint_down,False,none
EVT_000631,failed,payload_too_large,False,reduce_payload
EVT_000188,recovered,rate_limited,False,none
EVT_003858,recovered,invalid_signature,False,none
EVT_004356,failed,payload_too_large,False,reduce_payload
EVT_000469,failed,payload_too_large,False,reduce_payload
EVT_002161,failed,payload_too_large,False,reduce_payload
EVT_003079,recovered,invalid_signature,False,none
EVT_004162,failed,endpoint_deleted,False,contact_customer
EVT_000898,recovered,customer_endpoint_down,False,none
EVT_000660,delivered,none,False,none
EVT_003411,failed,payload_too_large,False,reduce_payload
EVT_002306,delivered,none,False,none
EVT_000778,failed,payload_too_large,False,reduce_payload
EVT_001345,failed,payload_too_large,False,reduce_payload
EVT_004613,failed,customer_endpoint_down,True,replay_after_fix
EVT_000384,failed,endpoint_deleted,False,contact_customer
EVT_002012,failed,customer_endpoint_down,True,replay_after_fix
EVT_004421,failed,customer_endpoint_down,True,replay_after_fix
EVT_002595,expired,customer_endpoint_down,False,notify_customer
EVT_004831,failed,payload_too_large,False,reduce_payload
EVT_004539,delivered,none,False,none
EVT_002673,failed,customer_endpoint_down,True,replay_after_fix
EVT_001632,failed,payload_too_large,False,reduce_payload
EVT_002363,failed,endpoint_deleted,False,contact_customer
EVT_004516,delivered,none,False,none
EVT_004148,recovered,rate_limited,False,none
EVT_000195,recovered,rate_limited,False,none
EVT_002684,delivered,none,False,none
EVT_004554,recovered,customer_endpoint_down,False,none
EVT_001013,recovered,malformed_response,False,none
EVT_002115,delivered,none,False,none
EVT_003827,delivered,none,False,none
EVT_003436,failed,endpoint_deleted,False,contact_customer
EVT_000270,failed,malformed_response,True,replay_after_fix
EVT_000971,failed,payload_too_large,False,reduce_payload
EVT_003543,failed,customer_endpoint_down,True,replay_after_fix
EVT_002293,failed,payload_too_large,False,reduce_payload
EVT_000764,recovered,customer_endpoint_down,False,none
EVT_000101,failed,payload_too_large,False,reduce_payload
EVT_004394,delivered,none,False,none
EVT_003558,delivered,none,False,none
EVT_003497,delivered,none,False,none
EVT_000314,failed,payload_too_large,False,reduce_payload
EVT_001089,failed,endpoint_deleted,False,contact_customer
EVT_000899,failed,endpoint_deleted,False,contact_customer
EVT_000119,failed,customer_endpoint_down,True,replay_after_fix
EVT_001930,failed,endpoint_deleted,False,contact_customer
EVT_000412,delivered,none,False,none
EVT_002013,failed,endpoint_deleted,False,contact_customer
EVT_004102,recovered,customer_endpoint_down,False,none
EVT_001168,delivered,none,False,none
EVT_004682,failed,payload_too_large,False,reduce_payload
EVT_000473,delivered,none,False,none
EVT_002345,failed,endpoint_deleted,False,contact_customer
EVT_004732,duplicate,duplicate_event,False,investigate_idempotency
EVT_002676,recovered,customer_endpoint_down,False,none
EVT_003267,failed,endpoint_deleted,False,contact_customer
EVT_000591,expired,customer_endpoint_down,False,notify_customer
EVT_001258,recovered,customer_endpoint_down,False,none
EVT_004958,failed,customer_endpoint_down,True,replay_after_fix
EVT_001767,failed,payload_too_large,False,reduce_payload
EVT_001200,failed,customer_endpoint_down,True,replay_after_fix
EVT_001907,failed,endpoint_deleted,False,contact_customer
EVT_003958,failed,endpoint_deleted,False,contact_customer
EVT_002096,failed,payload_too_large,False,reduce_payload
EVT_003263,failed,payload_too_large,False,reduce_payload
EVT_001157,delivered,none,False,none
EVT_001844,failed,customer_endpoint_down,True,replay_after_fix
EVT_002411,failed,payload_too_large,False,reduce_payload
EVT_004417,failed,payload_too_large,False,reduce_payload
EVT_000184,failed,endpoint_deleted,False,contact_customer
EVT_001259,delivered,none,False,none
EVT_004628,failed,payload_too_large,False,reduce_payload
EVT_001083,failed,endpoint_deleted,False,contact_customer
EVT_004998,failed,payload_too_large,False,reduce_payload
EVT_000422,failed,endpoint_deleted,False,contact_customer
EVT_001327,recovered,invalid_signature,False,none
EVT_000933,expired,customer_endpoint_down,False,notify_customer
EVT_003252,failed,payload_too_large,False,reduce_payload
EVT_004035,delivered,none,False,none
EVT_003192,failed,customer_endpoint_down,True,replay_after_fix
EVT_003453,recovered,malformed_response,False,none
EVT_001091,failed,endpoint_deleted,False,contact_customer
EVT_001279,delivered,none,False,none
EVT_003265,recovered,customer_endpoint_down,False,none
EVT_001700,recovered,rate_limited,False,none
EVT_000922,failed,payload_too_large,False,reduce_payload
EVT_002895,failed,payload_too_large,False,reduce_payload
EVT_000694,recovered,invalid_signature,False,none
EVT_003694,failed,payload_too_large,False,reduce_payload
EVT_001607,failed,malformed_response,True,replay_after_fix
EVT_002616,recovered,invalid_signature,False,none
EVT_004982,failed,payload_too_large,False,reduce_payload
EVT_001511,failed,customer_endpoint_down,True,replay_after_fix
EVT_002187,recovered,invalid_signature,False,none
EVT_001679,expired,customer_endpoint_down,False,notify_customer
EVT_001886,failed,endpoint_deleted,False,contact_customer
EVT_000872,recovered,invalid_signature,False,none
EVT_003143,duplicate,duplicate_event,False,investigate_idempotency
EVT_002454,delivered,none,False,none
EVT_004751,failed,payload_too_large,False,reduce_payload
EVT_001779,failed,payload_too_large,False,reduce_payload
EVT_004019,recovered,customer_endpoint_down,False,none
EVT_003595,recovered,customer_endpoint_down,False,none
EVT_004185,delivered,none,False,none
EVT_004934,failed,endpoint_deleted,False,contact_customer
EVT_004625,recovered,customer_endpoint_down,False,none
EVT_000989,failed,payload_too_large,False,reduce_payload
EVT_003397,failed,endpoint_deleted,False,contact_customer
EVT_004949,failed,endpoint_deleted,False,contact_customer
EVT_002772,failed,payload_too_large,False,reduce_payload
EVT_001390,failed,payload_too_large,False,reduce_payload
EVT_001001,recovered,invalid_signature,False,none
EVT_000835,failed,payload_too_large,False,reduce_payload
EVT_001575,failed,endpoint_deleted,False,contact_customer
EVT_003107,delivered,none,False,none
EVT_004544,delivered,none,False,none
EVT_000589,expired,customer_endpoint_down,False,notify_customer
EVT_003279,delivered,none,False,none
EVT_000466,failed,payload_too_large,False,reduce_payload
EVT_002953,delivered,none,False,none
EVT_004139,delivered,none,False,none
EVT_003637,recovered,customer_endpoint_down,False,none
EVT_002250,failed,endpoint_deleted,False,contact_customer
EVT_004953,failed,payload_too_large,False,reduce_payload
EVT_004080,recovered,customer_endpoint_down,False,none
EVT_000643,failed,payload_too_large,False,reduce_payload
EVT_003737,duplicate,duplicate_event,False,investigate_idempotency
EVT_003608,failed,payload_too_large,False,reduce_payload
EVT_003148,failed,endpoint_deleted,False,contact_customer
EVT_004210,failed,payload_too_large,False,reduce_payload
EVT_002636,recovered,customer_endpoint_down,False,none
EVT_004222,recovered,customer_endpoint_down,False,none
EVT_004318,failed,endpoint_deleted,False,contact_customer
EVT_001612,expired,customer_endpoint_down,False,notify_customer
EVT_001996,failed,endpoint_deleted,False,contact_customer
EVT_004187,delivered,none,False,none
EVT_004696,recovered,customer_endpoint_down,False,none
EVT_001806,failed,endpoint_deleted,False,contact_customer
EVT_003248,delivered,none,False,none
EVT_004956,failed,payload_too_large,False,reduce_payload
EVT_003451,failed,payload_too_large,False,reduce_payload
EVT_004409,failed,payload_too_large,False,reduce_payload
EVT_002842,failed,malformed_response,True,replay_after_fix
EVT_002281,failed,payload_too_large,False,reduce_payload
EVT_000046,recovered,invalid_signature,False,none
EVT_003950,recovered,rate_limited,False,none
EVT_001450,delivered,none,False,none
EVT_000964,delivered,none,False,none
EVT_002669,delivered,none,False,none
EVT_003325,recovered,rate_limited,False,none
EVT_002546,failed,customer_endpoint_down,True,replay_after_fix
EVT_000913,failed,payload_too_large,False,reduce_payload
EVT_000691,failed,customer_endpoint_down,True,replay_after_fix
EVT_001292,failed,payload_too_large,False,reduce_payload
EVT_002353,failed,payload_too_large,False,reduce_payload
EVT_004495,failed,payload_too_large,False,reduce_payload
EVT_003171,recovered,invalid_signature,False,none
EVT_002696,failed,payload_too_large,False,reduce_payload
EVT_002320,failed,payload_too_large,False,reduce_payload
EVT_000853,failed,endpoint_deleted,False,contact_customer
EVT_004273,failed,endpoint_deleted,False,contact_customer
EVT_000849,failed,payload_too_large,False,reduce_payload
EVT_004551,failed,payload_too_large,False,reduce_payload
EVT_001828,failed,endpoint_deleted,False,contact_customer
EVT_001577,failed,payload_too_large,False,reduce_payload
EVT_004423,failed,payload_too_large,False,reduce_payload
EVT_003627,recovered,invalid_signature,False,none
EVT_003468,failed,endpoint_deleted,False,contact_customer
EVT_004626,duplicate,duplicate_event,False,investigate_idempotency
EVT_001278,failed,endpoint_deleted,False,contact_customer
EVT_003920,failed,endpoint_deleted,False,contact_customer
EVT_001724,delivered,none,False,none
EVT_003905,recovered,invalid_signature,False,none
EVT_003198,failed,payload_too_large,False,reduce_payload
EVT_004820,failed,payload_too_large,False,reduce_payload
EVT_004925,duplicate,duplicate_event,False,investigate_idempotency
EVT_002103,failed,payload_too_large,False,reduce_payload
EVT_002609,failed,payload_too_large,False,reduce_payload
EVT_004906,failed,payload_too_large,False,reduce_payload
EVT_003495,recovered,customer_endpoint_down,False,none
EVT_001471,failed,payload_too_large,False,reduce_payload
EVT_003949,failed,payload_too_large,False,reduce_payload
EVT_002667,failed,payload_too_large,False,reduce_payload
EVT_002260,delivered,none,False,none
EVT_001956,delivered,none,False,none
EVT_002174,failed,endpoint_deleted,False,contact_customer
EVT_004180,failed,payload_too_large,False,reduce_payload
EVT_000450,failed,endpoint_deleted,False,contact_customer
EVT_001911,failed,payload_too_large,False,reduce_payload
EVT_004023,failed,payload_too_large,False,reduce_payload
EVT_004523,failed,payload_too_large,False,reduce_payload
EVT_003099,recovered,rate_limited,False,none
EVT_000467,expired,customer_endpoint_down,False,notify_customer
EVT_003644,expired,customer_endpoint_down,False,notify_customer
EVT_002650,failed,customer_endpoint_down,True,replay_after_fix
EVT_002349,failed,endpoint_deleted,False,contact_customer
EVT_000387,failed,payload_too_large,False,reduce_payload
EVT_003517,recovered,customer_endpoint_down,False,none
EVT_000038,recovered,rate_limited,False,none
EVT_002949,failed,payload_too_large,False,reduce_payload
EVT_002801,failed,customer_endpoint_down,True,replay_after_fix
EVT_000402,recovered,rate_limited,False,none
EVT_001566,failed,payload_too_large,False,reduce_payload
EVT_004266,failed,payload_too_large,False,reduce_payload
EVT_004493,failed,endpoint_deleted,False,contact_customer
EVT_004904,failed,payload_too_large,False,reduce_payload
EVT_000125,recovered,invalid_signature,False,none
EVT_004938,recovered,customer_endpoint_down,False,none
EVT_000554,failed,endpoint_deleted,False,contact_customer
EVT_001761,delivered,none,False,none
EVT_000264,failed,customer_endpoint_down,True,replay_after_fix
EVT_003320,delivered,none,False,none
EVT_001692,recovered,invalid_signature,False,none
EVT_000488,failed,payload_too_large,False,reduce_payload
EVT_004105,recovered,customer_endpoint_down,False,none
EVT_001630,failed,payload_too_large,False,reduce_payload
EVT_000034,failed,customer_endpoint_down,True,replay_after_fix
EVT_004608,delivered,none,False,none
EVT_003134,failed,endpoint_deleted,False,contact_customer
EVT_001497,duplicate,duplicate_event,False,investigate_idempotency
EVT_004487,recovered,malformed_response,False,none
EVT_000073,recovered,customer_endpoint_down,False,none
EVT_004138,delivered,none,False,none
EVT_003620,failed,payload_too_large,False,reduce_payload
EVT_001141,recovered,customer_endpoint_down,False,none
EVT_000762,failed,payload_too_large,False,reduce_payload
EVT_001006,failed,endpoint_deleted,False,contact_customer
EVT_004209,delivered,none,False,none
EVT_004994,failed,payload_too_large,False,reduce_payload
EVT_004010,failed,endpoint_deleted,False,contact_customer
EVT_002955,recovered,customer_endpoint_down,False,none
EVT_004519,failed,endpoint_deleted,False,contact_customer
EVT_000223,recovered,rate_limited,False,none
EVT_000672,recovered,rate_limited,False,none
EVT_002876,failed,endpoint_deleted,False,contact_customer
EVT_004361,failed,customer_endpoint_down,True,replay_after_fix
EVT_000260,failed,payload_too_large,False,reduce_payload
EVT_000866,delivered,none,False,none
EVT_001215,failed,payload_too_large,False,reduce_payload
EVT_002308,failed,endpoint_deleted,False,contact_customer
EVT_004665,failed,customer_endpoint_down,True,replay_after_fix
EVT_004489,failed,payload_too_large,False,reduce_payload
EVT_002510,recovered,rate_limited,False,none
EVT_001174,delivered,none,False,none
EVT_003381,failed,payload_too_large,False,reduce_payload
EVT_004195,delivered,none,False,none
EVT_003796,recovered,invalid_signature,False,none
EVT_001721,delivered,none,False,none
EVT_004842,failed,endpoint_deleted,False,contact_customer
EVT_001731,recovered,invalid_signature,False,none
EVT_004615,failed,payload_too_large,False,reduce_payload
EVT_003040,failed,endpoint_deleted,False,contact_customer
EVT_004465,recovered,customer_endpoint_down,False,none
EVT_000779,recovered,rate_limited,False,none
EVT_004757,recovered,malformed_response,False,none
EVT_001771,recovered,rate_limited,False,none
EVT_001675,recovered,invalid_signature,False,none
EVT_000628,failed,payload_too_large,False,reduce_payload
EVT_001175,failed,payload_too_large,False,reduce_payload
EVT_000061,recovered,invalid_signature,False,none
EVT_000345,recovered,customer_endpoint_down,False,none
EVT_002244,delivered,none,False,none
EVT_001470,recovered,customer_endpoint_down,False,none
EVT_001823,failed,payload_too_large,False,reduce_payload
EVT_002382,recovered,malformed_response,False,none
EVT_002426,failed,payload_too_large,False,reduce_payload
EVT_000333,recovered,malformed_response,False,none
EVT_003300,failed,payload_too_large,False,reduce_payload
EVT_004875,expired,customer_endpoint_down,False,notify_customer
EVT_004221,recovered,customer_endpoint_down,False,none
EVT_003813,expired,customer_endpoint_down,False,notify_customer
EVT_002210,failed,customer_endpoint_down,True,replay_after_fix
EVT_003542,recovered,rate_limited,False,none
EVT_004518,failed,payload_too_large,False,reduce_payload
EVT_003596,expired,customer_endpoint_down,False,notify_customer
EVT_001909,failed,payload_too_large,False,reduce_payload
EVT_004515,failed,endpoint_deleted,False,contact_customer
EVT_003846,failed,endpoint_deleted,False,contact_customer
EVT_002574,failed,payload_too_large,False,reduce_payload
EVT_004000,failed,payload_too_large,False,reduce_payload
EVT_001011,failed,payload_too_large,False,reduce_payload
EVT_004460,recovered,invalid_signature,False,none
EVT_004894,recovered,customer_endpoint_down,False,none
EVT_001075,delivered,none,False,none
EVT_002942,failed,payload_too_large,False,reduce_payload
EVT_002385,failed,endpoint_deleted,False,contact_customer
EVT_004622,recovered,customer_endpoint_down,False,none
EVT_002051,recovered,customer_endpoint_down,False,none
EVT_003842,failed,payload_too_large,False,reduce_payload
EVT_000530,failed,endpoint_deleted,False,contact_customer
EVT_003956,delivered,none,False,none
EVT_003435,failed,payload_too_large,False,reduce_payload
EVT_000745,failed,payload_too_large,False,reduce_payload
EVT_002599,failed,payload_too_large,False,reduce_payload
EVT_004728,delivered,none,False,none
EVT_001284,failed,endpoint_deleted,False,contact_customer
EVT_004780,failed,malformed_response,True,replay_after_fix
EVT_004652,failed,endpoint_deleted,False,contact_customer
EVT_000013,recovered,rate_limited,False,none
EVT_004054,failed,payload_too_large,False,reduce_payload
EVT_002553,recovered,invalid_signature,False,none
EVT_000865,failed,payload_too_large,False,reduce_payload
EVT_000807,recovered,malformed_response,False,none
EVT_003896,recovered,customer_endpoint_down,False,none
EVT_002739,delivered,none,False,none
EVT_000322,failed,payload_too_large,False,reduce_payload
EVT_002419,failed,endpoint_deleted,False,contact_customer
EVT_001389,failed,payload_too_large,False,reduce_payload
EVT_000458,recovered,customer_endpoint_down,False,none
EVT_002016,failed,endpoint_deleted,False,contact_customer
EVT_001826,delivered,none,False,none
EVT_001359,failed,payload_too_large,False,reduce_payload
EVT_004374,failed,payload_too_large,False,reduce_payload
EVT_003994,failed,endpoint_deleted,False,contact_customer
EVT_003588,failed,customer_endpoint_down,True,replay_after_fix
EVT_004078,failed,endpoint_deleted,False,contact_customer
EVT_004672,delivered,none,False,none
EVT_002286,failed,endpoint_deleted,False,contact_customer
EVT_000536,failed,endpoint_deleted,False,contact_customer
EVT_003437,failed,endpoint_deleted,False,contact_customer
EVT_000168,failed,payload_too_large,False,reduce_payload
EVT_000774,failed,payload_too_large,False,reduce_payload
EVT_002720,delivered,none,False,none
EVT_000875,failed,payload_too_large,False,reduce_payload
EVT_003529,delivered,none,False,none
EVT_003740,failed,payload_too_large,False,reduce_payload
EVT_000295,expired,customer_endpoint_down,False,notify_customer
EVT_000680,recovered,malformed_response,False,none
EVT_000556,recovered,invalid_signature,False,none
EVT_004163,failed,endpoint_deleted,False,contact_customer
EVT_003771,delivered,none,False,none
EVT_000064,failed,payload_too_large,False,reduce_payload
EVT_002851,failed,customer_endpoint_down,True,replay_after_fix
EVT_001405,failed,payload_too_large,False,reduce_payload
EVT_003302,failed,payload_too_large,False,reduce_payload
EVT_002053,failed,endpoint_deleted,False,contact_customer
EVT_002762,failed,endpoint_deleted,False,contact_customer
EVT_002055,failed,endpoint_deleted,False,contact_customer
EVT_002846,recovered,invalid_signature,False,none
EVT_003868,delivered,none,False,none
EVT_001302,delivered,none,False,none
EVT_000460,delivered,none,False,none
EVT_003692,failed,payload_too_large,False,reduce_payload
EVT_000176,failed,payload_too_large,False,reduce_payload
EVT_004624,failed,payload_too_large,False,reduce_payload
EVT_003726,failed,payload_too_large,False,reduce_payload
EVT_000988,expired,customer_endpoint_down,False,notify_customer
EVT_002480,failed,malformed_response,True,replay_after_fix
EVT_003663,failed,payload_too_large,False,reduce_payload
EVT_000587,duplicate,duplicate_event,False,investigate_idempotency
EVT_001695,failed,malformed_response,True,replay_after_fix
EVT_001873,failed,payload_too_large,False,reduce_payload
EVT_000909,failed,payload_too_large,False,reduce_payload
EVT_001931,failed,endpoint_deleted,False,contact_customer
EVT_004883,failed,customer_endpoint_down,True,replay_after_fix
EVT_002823,failed,payload_too_large,False,reduce_payload
EVT_001609,failed,endpoint_deleted,False,contact_customer
EVT_000571,failed,payload_too_large,False,reduce_payload
EVT_001333,expired,customer_endpoint_down,False,notify_customer
EVT_000613,recovered,malformed_response,False,none
EVT_003274,duplicate,duplicate_event,False,investigate_idempotency
EVT_004647,failed,payload_too_large,False,reduce_payload
EVT_004612,failed,customer_endpoint_down,True,replay_after_fix
EVT_002370,failed,endpoint_deleted,False,contact_customer
EVT_000268,duplicate,duplicate_event,False,investigate_idempotency
EVT_001474,failed,payload_too_large,False,reduce_payload
EVT_000596,failed,customer_endpoint_down,True,replay_after_fix
EVT_001170,expired,customer_endpoint_down,False,notify_customer
EVT_000844,delivered,none,False,none
EVT_001249,failed,customer_endpoint_down,True,replay_after_fix
EVT_000156,recovered,rate_limited,False,none
EVT_004250,delivered,none,False,none
EVT_003110,failed,payload_too_large,False,reduce_payload
EVT_001361,delivered,none,False,none
EVT_003238,failed,payload_too_large,False,reduce_payload
EVT_003632,failed,payload_too_large,False,reduce_payload
EVT_001401,failed,customer_endpoint_down,True,replay_after_fix
EVT_004069,failed,endpoint_deleted,False,contact_customer
EVT_000612,failed,payload_too_large,False,reduce_payload
EVT_002474,failed,customer_endpoint_down,True,replay_after_fix
EVT_002651,failed,payload_too_large,False,reduce_payload
EVT_004126,failed,endpoint_deleted,False,contact_customer
EVT_001727,recovered,customer_endpoint_down,False,none
EVT_001058,failed,endpoint_deleted,False,contact_customer
EVT_000300,delivered,none,False,none
EVT_003584,failed,payload_too_large,False,reduce_payload
EVT_002916,failed,payload_too_large,False,reduce_payload
EVT_004768,failed,payload_too_large,False,reduce_payload
EVT_003353,failed,endpoint_deleted,False,contact_customer
EVT_001109,recovered,customer_endpoint_down,False,none
EVT_003679,failed,customer_endpoint_down,True,replay_after_fix
EVT_004656,failed,payload_too_large,False,reduce_payload
EVT_002247,failed,malformed_response,True,replay_after_fix
EVT_003511,delivered,none,False,none
EVT_003731,failed,endpoint_deleted,False,contact_customer
EVT_003503,failed,customer_endpoint_down,True,replay_after_fix
EVT_002548,delivered,none,False,none
EVT_004506,failed,payload_too_large,False,reduce_payload
EVT_004711,failed,endpoint_deleted,False,contact_customer
EVT_003288,failed,endpoint_deleted,False,contact_customer
EVT_003440,failed,payload_too_large,False,reduce_payload
EVT_000238,delivered,none,False,none
EVT_000882,failed,endpoint_deleted,False,contact_customer
EVT_000118,recovered,invalid_signature,False,none
EVT_002159,failed,customer_endpoint_down,True,replay_after_fix
EVT_002925,delivered,none,False,none
EVT_001045,failed,payload_too_large,False,reduce_payload
EVT_002911,delivered,none,False,none
EVT_003779,delivered,none,False,none
EVT_003344,recovered,invalid_signature,False,none
EVT_000471,recovered,customer_endpoint_down,False,none
EVT_001957,recovered,customer_endpoint_down,False,none
EVT_004025,delivered,none,False,none
EVT_003909,failed,payload_too_large,False,reduce_payload
EVT_004700,failed,payload_too_large,False,reduce_payload
EVT_002728,delivered,none,False,none
EVT_000647,failed,endpoint_deleted,False,contact_customer
EVT_002538,failed,endpoint_deleted,False,contact_customer
EVT_002357,recovered,customer_endpoint_down,False,none
EVT_001940,recovered,rate_limited,False,none
EVT_000910,failed,endpoint_deleted,False,contact_customer
EVT_000011,recovered,rate_limited,False,none
EVT_000539,failed,payload_too_large,False,reduce_payload
EVT_002449,delivered,none,False,none
EVT_004404,failed,payload_too_large,False,reduce_payload
EVT_004042,failed,payload_too_large,False,reduce_payload
EVT_001822,failed,payload_too_large,False,reduce_payload
EVT_004905,failed,payload_too_large,False,reduce_payload
EVT_003144,failed,endpoint_deleted,False,contact_customer
EVT_002726,failed,payload_too_large,False,reduce_payload
EVT_003724,failed,customer_endpoint_down,True,replay_after_fix
EVT_003303,failed,payload_too_large,False,reduce_payload
EVT_001202,recovered,customer_endpoint_down,False,none
EVT_001328,recovered,customer_endpoint_down,False,none
EVT_002798,failed,payload_too_large,False,reduce_payload
EVT_002005,expired,customer_endpoint_down,False,notify_customer
EVT_003246,recovered,rate_limited,False,none
EVT_002415,failed,payload_too_large,False,reduce_payload
EVT_001829,failed,payload_too_large,False,reduce_payload
EVT_001943,failed,customer_endpoint_down,True,replay_after_fix
EVT_004643,failed,payload_too_large,False,reduce_payload
EVT_001318,failed,customer_endpoint_down,True,replay_after_fix
EVT_004391,failed,endpoint_deleted,False,contact_customer
EVT_004253,failed,customer_endpoint_down,True,replay_after_fix
EVT_004920,failed,payload_too_large,False,reduce_payload
EVT_000395,delivered,none,False,none
EVT_004730,failed,payload_too_large,False,reduce_payload
EVT_001316,failed,payload_too_large,False,reduce_payload
EVT_004020,failed,endpoint_deleted,False,contact_customer
EVT_004607,failed,customer_endpoint_down,True,replay_after_fix
EVT_001746,failed,endpoint_deleted,False,contact_customer
EVT_004931,failed,payload_too_large,False,reduce_payload
EVT_002141,delivered,none,False,none
EVT_004313,failed,payload_too_large,False,reduce_payload
EVT_003583,recovered,customer_endpoint_down,False,none
EVT_002811,failed,malformed_response,True,replay_after_fix
EVT_001949,recovered,customer_endpoint_down,False,none
EVT_004786,failed,endpoint_deleted,False,contact_customer
EVT_000094,delivered,none,False,none
EVT_003187,duplicate,duplicate_event,False,investigate_idempotency
EVT_001322,delivered,none,False,none
EVT_002864,delivered,none,False,none
EVT_003006,failed,endpoint_deleted,False,contact_customer
EVT_002814,failed,endpoint_deleted,False,contact_customer
EVT_002352,recovered,rate_limited,False,none
EVT_003624,failed,payload_too_large,False,reduce_payload
EVT_001296,recovered,invalid_signature,False,none
EVT_003903,failed,endpoint_deleted,False,contact_customer
EVT_002120,failed,payload_too_large,False,reduce_payload
EVT_004481,delivered,none,False,none
EVT_003691,failed,customer_endpoint_down,True,replay_after_fix
EVT_001243,recovered,invalid_signature,False,none
EVT_002100,recovered,customer_endpoint_down,False,none
EVT_004354,recovered,customer_endpoint_down,False,none
EVT_001492,failed,endpoint_deleted,False,contact_customer
EVT_001556,failed,payload_too_large,False,reduce_payload
EVT_004056,failed,payload_too_large,False,reduce_payload
EVT_003581,recovered,rate_limited,False,none
EVT_004348,failed,payload_too_large,False,reduce_payload
EVT_003466,failed,endpoint_deleted,False,contact_customer
EVT_002626,failed,endpoint_deleted,False,contact_customer
EVT_001385,failed,customer_endpoint_down,True,replay_after_fix
EVT_000142,failed,customer_endpoint_down,True,replay_after_fix
EVT_000715,failed,endpoint_deleted,False,contact_customer
EVT_000702,failed,payload_too_large,False,reduce_payload
EVT_002605,failed,customer_endpoint_down,True,replay_after_fix
EVT_001751,failed,payload_too_large,False,reduce_payload
EVT_002479,failed,endpoint_deleted,False,contact_customer
EVT_000205,failed,customer_endpoint_down,True,replay_after_fix
EVT_004562,failed,payload_too_large,False,reduce_payload
